20200801	女装	Android 6.0.1	869456	936733	270	981
20200801	女装	Android 8.0	2286520	2843522	270	981
20200801	女装	iOS 10.3.3	603226	633787	270	981
20200801	女装	iOS 11.4	1139252	1259719	270	981
20200801	女鞋	Android 6.0.1	883904	954773	270	980
20200801	女鞋	Android 8.0	2296584	2867072	270	981
20200801	女鞋	iOS 10.3.3	583740	611380	270	980
20200801	女鞋	iOS 11.4	1140649	1261897	270	981
20200801	家电	Android 6.0.1	877443	950949	270	981
20200801	家电	Android 8.0	2266950	2799143	270	981
20200801	家电	iOS 10.3.3	613448	645048	270	981
20200801	家电	iOS 11.4	1137243	1252695	270	981
20200801	生鲜	Android 6.0.1	881352	944129	270	981
20200801	生鲜	Android 8.0	2285280	2845431	270	981
20200801	生鲜	iOS 10.3.3	607747	639555	270	979
20200801	生鲜	iOS 11.4	1139095	1259905	270	981
20200801	男装	Android 6.0.1	878509	950373	270	981
20200801	男装	Android 8.0	2280319	2832889	270	981
20200801	男装	iOS 10.3.3	601601	634548	270	981
20200801	男装	iOS 11.4	1146863	1266752	270	981
20200802	女装	Android 6.0.1	807757	871062	270	981
20200802	女装	Android 8.0	2109240	2627411	270	981
20200802	女装	iOS 10.3.3	567936	595933	270	980
20200802	女装	iOS 11.4	1063929	1178839	270	981
20200802	女鞋	Android 6.0.1	826622	895931	270	981
20200802	女鞋	Android 8.0	2099560	2608335	270	981
20200802	女鞋	iOS 10.3.3	549671	579453	270	976
20200802	女鞋	iOS 11.4	1059536	1169974	270	981
20200802	家电	Android 6.0.1	803515	867172	270	981
20200802	家电	Android 8.0	2131364	2655903	270	981
20200802	家电	iOS 10.3.3	558116	585482	270	979
20200802	家电	iOS 11.4	1067389	1175746	270	981
20200802	生鲜	Android 6.0.1	799982	862494	270	981
20200802	生鲜	Android 8.0	2123325	2643120	270	981
20200802	生鲜	iOS 10.3.3	566578	593485	270	980
20200802	生鲜	iOS 11.4	1065718	1177289	270	981
20200802	男装	Android 6.0.1	802158	866931	270	981
20200802	男装	Android 8.0	2130154	2645182	270	981
20200802	男装	iOS 10.3.3	554379	582945	270	981
20200802	男装	iOS 11.4	1067720	1180641	270	981
20200803	女装	Android 6.0.1	942215	1016666	270	981
20200803	女装	Android 8.0	2443438	3042793	270	981
20200803	女装	iOS 10.3.3	631890	663633	270	979
20200803	女装	iOS 11.4	1234513	1365473	270	981
20200803	女鞋	Android 6.0.1	933751	1011215	270	981
20200803	女鞋	Android 8.0	2433815	3021183	270	981
20200803	女鞋	iOS 10.3.3	622963	657811	270	980
20200803	女鞋	iOS 11.4	1221419	1352774	270	981
20200803	家电	Android 6.0.1	934281	1009402	270	981
20200803	家电	Android 8.0	2442377	3030804	270	981
20200803	家电	iOS 10.3.3	647100	685292	270	981
20200803	家电	iOS 11.4	1196203	1316456	270	981
20200803	生鲜	Android 6.0.1	922973	999511	270	981
20200803	生鲜	Android 8.0	2434234	3041421	270	981
20200803	生鲜	iOS 10.3.3	638586	671816	270	981
20200803	生鲜	iOS 11.4	1212190	1340715	270	981
20200803	男装	Android 6.0.1	948649	1024539	270	981
20200803	男装	Android 8.0	2431447	3049003	270	981
20200803	男装	iOS 10.3.3	637035	669051	270	981
20200803	男装	iOS 11.4	1210544	1339662	270	981
20200804	女装	Android 6.0.1	1019079	1097704	270	981
20200804	女装	Android 8.0	2637765	3267195	270	981
20200804	女装	iOS 10.3.3	680177	719217	270	981
20200804	女装	iOS 11.4	1326042	1466377	270	981
20200804	女鞋	Android 6.0.1	1028585	1108340	270	981
20200804	女鞋	Android 8.0	2639801	3282162	270	981
20200804	女鞋	iOS 10.3.3	695481	732058	270	981
20200804	女鞋	iOS 11.4	1305815	1438480	270	981
20200804	家电	Android 6.0.1	1015579	1095131	270	981
20200804	家电	Android 8.0	2610616	3254093	270	981
20200804	家电	iOS 10.3.3	700295	735350	270	981
20200804	家电	iOS 11.4	1324717	1465858	270	981
20200804	生鲜	Android 6.0.1	997053	1076281	270	981
20200804	生鲜	Android 8.0	2651395	3294872	270	981
20200804	生鲜	iOS 10.3.3	690877	727928	270	981
20200804	生鲜	iOS 11.4	1310567	1446411	270	981
20200804	男装	Android 6.0.1	1022882	1106496	270	981
20200804	男装	Android 8.0	2636825	3286282	270	981
20200804	男装	iOS 10.3.3	698511	730720	270	981
20200804	男装	iOS 11.4	1319965	1458254	270	981
20200805	女装	Android 6.0.1	1094441	1182999	270	981
20200805	女装	Android 8.0	2830134	3519031	270	981
20200805	女装	iOS 10.3.3	744666	784881	270	981
20200805	女装	iOS 11.4	1418956	1563783	270	981
20200805	女鞋	Android 6.0.1	1075295	1156779	270	981
20200805	女鞋	Android 8.0	2828596	3523583	270	981
20200805	女鞋	iOS 10.3.3	748743	787015	270	981
20200805	女鞋	iOS 11.4	1437033	1595528	270	981
20200805	家电	Android 6.0.1	1096656	1182736	270	981
20200805	家电	Android 8.0	2818537	3501326	270	981
20200805	家电	iOS 10.3.3	735618	772510	270	981
20200805	家电	iOS 11.4	1412022	1565828	270	981
20200805	生鲜	Android 6.0.1	1082375	1166661	270	981
20200805	生鲜	Android 8.0	2820664	3510666	270	981
20200805	生鲜	iOS 10.3.3	745694	782839	270	980
20200805	生鲜	iOS 11.4	1428698	1583061	270	981
20200805	男装	Android 6.0.1	1093092	1180448	270	981
20200805	男装	Android 8.0	2827414	3521601	270	981
20200805	男装	iOS 10.3.3	741467	780536	270	981
20200805	男装	iOS 11.4	1423034	1569575	270	981
20200806	女装	Android 6.0.1	975951	1055790	270	981
20200806	女装	Android 8.0	2522561	3141358	270	981
20200806	女装	iOS 10.3.3	667115	704001	270	981
20200806	女装	iOS 11.4	1242538	1368497	270	981
20200806	女鞋	Android 6.0.1	965528	1042848	270	981
20200806	女鞋	Android 8.0	2507141	3110140	270	981
20200806	女鞋	iOS 10.3.3	660450	695980	270	981
20200806	女鞋	iOS 11.4	1266512	1402319	270	981
20200806	家电	Android 6.0.1	959781	1033244	270	981
20200806	家电	Android 8.0	2502809	3113771	270	981
20200806	家电	iOS 10.3.3	658126	691821	270	981
20200806	家电	iOS 11.4	1260922	1398605	270	981
20200806	生鲜	Android 6.0.1	962717	1037417	270	981
20200806	生鲜	Android 8.0	2511891	3135705	270	981
20200806	生鲜	iOS 10.3.3	662549	695251	270	981
20200806	生鲜	iOS 11.4	1255942	1386346	270	981
20200806	男装	Android 6.0.1	971784	1048604	270	981
20200806	男装	Android 8.0	2503938	3108198	270	981
20200806	男装	iOS 10.3.3	656355	688717	270	981
20200806	男装	iOS 11.4	1262417	1396802	270	981
20200807	女装	Android 6.0.1	918078	985792	270	981
20200807	女装	Android 8.0	2384700	2971351	270	981
20200807	女装	iOS 10.3.3	615184	647960	270	980
20200807	女装	iOS 11.4	1190574	1318734	270	981
20200807	女鞋	Android 6.0.1	917714	989230	270	981
20200807	女鞋	Android 8.0	2366337	2941484	270	981
20200807	女鞋	iOS 10.3.3	617752	648815	270	981
20200807	女鞋	iOS 11.4	1196150	1320843	270	981
20200807	家电	Android 6.0.1	925676	990854	270	981
20200807	家电	Android 8.0	2360204	2938096	270	981
20200807	家电	iOS 10.3.3	630434	664840	270	980
20200807	家电	iOS 11.4	1180137	1300775	270	981
20200807	生鲜	Android 6.0.1	924623	996770	270	981
20200807	生鲜	Android 8.0	2372812	2961375	270	981
20200807	生鲜	iOS 10.3.3	625192	656191	270	980
20200807	生鲜	iOS 11.4	1184080	1308662	270	981
20200807	男装	Android 6.0.1	903240	976755	270	981
20200807	男装	Android 8.0	2365378	2948898	270	981
20200807	男装	iOS 10.3.3	630108	661987	270	981
20200807	男装	iOS 11.4	1176103	1299496	270	981
